Data Point,Date Time,Test Time (s),Step Time (s),Cycle Index,Step Index,TC_Counter1,TC_Counter2,TC_Counter3,TC_Counter4,TC_Counter5,TC_Counter6,TC_Counter7,TC_Counter8,Current (A),Voltage (V),Power (W),Charge Capacity (Ah),Discharge Capacity (Ah),Charge Energy (Wh),Discharge Energy (Wh),ACR (Ohm),dV/dt (V/s),Internal Resistance (Ohm),dQ/dV (Ah/V),dV/dQ (V/Ah),MetaCode_MV_UD1,MetaCode_MV_UD2,MetaCode_MV_UD3,Aux_Temperature_1 (C),Aux_dT/dt_1 (C/s)
375,	06/13/2024 00:35:18.569,3625.582,561.0192,1,14,0,0,0,0,0,0,0,0,-0.3568411,3.66094,-1.306373856634,0.001255454,0.2140411,0.004866165,0.7910982,,,,,,,,,24.29252,0.00433445
376,	06/13/2024 00:35:28.569,3635.5825,571.0197,1,14,0,0,0,0,0,0,0,0,-0.3571796,3.660671,-1.3075170035116,0.001255454,0.2150325,0.004866165,0.7947273,,0.000342717888997868,,,,,,,24.2784806701714,-0.0153450190125734
377,	06/13/2024 00:35:38.570,3645.5829,581.0201,1,14,0,0,0,0,0,0,0,0,-0.3569241,3.65969,-1.306231559529,0.001255454,0.2160245,0.004866165,0.7983586,,-0.0000481649694847874,,,,,,,24.36657,-0.007838607
378,	06/13/2024 00:35:48.570,3655.583,591.0202,1,14,0,0,0,0,0,0,0,0,-0.3570585,3.660244,-1.306921232274,0.001255454,0.2170166,0.004866165,0.8019897,,-0.0000178990194399375,,,0,,,,24.3289703314373,0.0087116493794623
379,	06/13/2024 00:35:53.556,3660.5689,596.0061,1,14,0,0,0,0,0,0,0,0,-0.1955481,3.705989,-0.7246991075709,0.001255454,0.2175109,0.004866165,0.8037989,,0.00681851012632251,,-0.100633598864079,-1.15657103061676,,,,24.28636,-0.01331627
380,	06/13/2024 00:35:54.053,3661.0664,596.5036,1,14,0,0,0,0,0,0,0,0,-0.08006382,3.738088,-0.29928560477616,0.001255454,0.2175381,0.004866165,0.8038996,,0.0643907114863396,,,,,,,24.33935,0.01655996
381,	06/13/2024 00:35:54.551,3661.5648,597.002,1,14,0,0,0,0,0,0,0,0,-0.03272629,3.752239,-0.12279686166331,0.001255454,0.2175484,0.004866165,0.8039384,,,,,,,,,24.3393497467549,0.0165599584582561
382,	06/13/2024 00:35:54.591,3661.6045,597.0417,1,14,0,0,0,0,0,0,0,0,0.000415802,3.762301,0.001564372280402,0.001255455,0.2175485,0.004866167,0.8039387,,,,,,,,,24.3393497467549,0.0165599584582561
383,	06/13/2024 00:35:55.055,3662.0688,597.506,1,14,0,0,0,0,0,0,0,0,0.05489826,3.776835,0.2073416698071,0.001256304,0.2175485,0.004869365,0.8039387,,0.0316204689443111,,-0.000732915475964546,-1364.41394042969,,,,24.3393497467544,0.0165599584582527
384,	06/13/2024 00:35:55.555,3662.5679,598.0051,1,14,0,0,0,0,0,0,0,0,0.1063604,3.791698,0.4032865159592,0.001265267,0.2175485,0.004903247,0.8039387,,,,,,,,,24.33935,0.01655996
385,	06/13/2024 00:35:56.081,3663.0947,598.5319,1,14,0,0,0,0,0,0,0,0,0.1398373,3.801914,0.5316493885922,0.001281178,0.2175485,0.004963604,0.8039387,,0.00524752493947744,,0.00187341996934265,642.519226074219,,,,24.33935,0.01655996
386,	06/13/2024 00:35:57.055,3664.0687,599.5059,1,14,0,0,0,0,0,0,0,0,0.1867962,3.815796,0.7127761927752,0.001322569,0.2175485,0.005121143,0.8039387,,0.00492536602541804,,0.00096019561169669,,,,,24.30752,-0.009947419
387,	06/13/2024 00:35:58.057,3665.0703,600.5075,1,14,0,0,0,0,0,0,0,0,0.2222862,3.826092,0.8504874515304,0.001377185,0.2175485,0.005329699,0.8039387,,0.00512747978791595,,0.00466954009607434,333.207397460938,,,,24.3075180055702,-0.00994741916654831
388,	06/13/2024 00:35:59.554,3666.5669,602.0041,1,14,0,0,0,0,0,0,0,0,0.2671919,3.839305,1.0258311976295,0.001476178,0.2175485,0.005708925,0.8039387,,0.00480655394494534,,0.00792119279503822,189.45539855957,,,,24.3303798658773,-0.00994741916655381
389,	06/13/2024 00:36:01.054,3668.0673,603.5045,1,14,0,0,0,0,0,0,0,0,0.3089352,3.851449,1.1898481671048,0.001593743,0.2175485,0.006160798,0.8039387,,0.00547545682638884,,0.00931975897401571,133.021301269531,,,,24.3303813933397,0.0071436695911556
390,	06/13/2024 00:36:02.555,3669.5687,605.0059,1,14,0,0,0,0,0,0,0,0,0.3475561,3.862895,1.3425727209095,0.001727752,0.2175485,0.006677458,0.8039387,,0.00510616321116686,,0.0120419403538108,85.4139862060547,,,,24.3321989755197,0.00056847030765175
391,	06/13/2024 00:36:03.557,3670.5705,606.0077,1,14,0,0,0,0,0,0,0,0,0.06112576,3.782691,0.23121986222016,0.001826587,0.2175485,0.007059436,0.8039387,,-0.174503207206726,,-0.00100038200616837,-811.448181152344,,,,24.3322,0.0005680323
392,	06/13/2024 00:36:04.055,3671.0688,606.506,1,14,0,0,0,0,0,0,0,0,-0.2036991,3.706901,-0.7550923974891,0.001834704,0.2175485,0.007090131,0.8039387,,-0.15185409784317,,,,,,,24.3321990968609,0.000568032264716553
393,	06/13/2024 00:36:04.060,3671.0737,606.5109,1,14,0,0,0,0,0,0,0,0,-0.2483273,3.694725,-0.9175010834925,0.001834704,0.2175489,0.007090131,0.8039402,,,,,,,,,24.3321990968609,0.000568032264716553
394,	06/13/2024 00:36:04.554,3671.5675,607.0047,1,14,0,0,0,0,0,0,0,0,-0.4496374,3.636351,-1.6350394091274,0.001834704,0.2175829,0.007090131,0.8040656,,,,,,,,,24.3322,0.0005680323
395,	06/13/2024 00:36:05.051,3672.0648,607.502,1,14,0,0,0,0,0,0,0,0,-0.5773449,3.599054,-2.0778954717246,0.001834704,0.2176451,0.007090131,0.8042919,,-0.0748640075325966,,0.000478007510537282,2092.01708984375,,,,24.3321990968613,0.000568032264716568
396,	06/13/2024 00:36:05.557,3672.5705,608.0077,1,14,0,0,0,0,0,0,0,0,-0.6745243,3.569463,-2.4076895314509,0.001834704,0.2177279,0.007090131,0.8045897,,,,,,,,,24.3626076638045,0.00950278949662813
397,	06/13/2024 00:36:06.055,3673.0688,608.506,1,14,0,0,0,0,0,0,0,0,-0.7373772,3.55109,-2.618492801148,0.001834704,0.2178204,0.007090131,0.8049199,,-0.0368575491011143,,0.00503639783710241,198.554595947266,,,,24.3626136772404,0.00950455665595285
398,	06/13/2024 00:36:06.553,3673.5664,609.0036,1,14,0,0,0,0,0,0,0,0,-0.7819757,3.53722,-2.766020085554,0.001834704,0.2179225,0.007090131,0.8052824,,,,,,,,,24.36261,0.009504557
399,	06/13/2024 00:36:07.056,3674.0697,609.5069,1,14,0,0,0,0,0,0,0,0,-0.8144922,3.527088,-2.8727856647136,0.001834704,0.2180319,0.007090131,0.8056691,,-0.0201287008821964,,0.0161061398684978,134.404602050781,,,,24.3626136772479,0.00950455665595215
400,	06/13/2024 00:36:08.055,3675.068,610.5052,1,14,0,0,0,0,0,0,0,0,-0.8609295,3.512748,-3.024228379266,0.001834704,0.218261,0.007090131,0.8064765,,-0.00441692117601633,,0.00845453795045614,93.6123428344727,,,,24.4076168748637,0.00950455665591826
401,	06/13/2024 00:36:09.057,3676.0705,611.5077,1,14,0,0,0,0,0,0,0,0,-0.8950186,3.502176,-3.1345126604736,0.001834704,0.2185033,0.007090131,0.8073266,,-0.00494700577110052,,0.0241388492286205,43.6456718444824,,,,24.407621383529,0.0140644531297908
402,	06/13/2024 00:36:10.697,3677.7106,613.1478,1,14,0,0,0,0,0,0,0,0,-0.9221239,3.491279,-3.2193918074681,0.001834704,0.2189182,0.007090131,0.8087776,,-0.00710098817944527,,0.0301940198987722,,,,,24.4076213835826,0.0140649080277692
403,	06/13/2024 00:36:11.055,3678.0682,613.5054,1,14,0,0,0,0,0,0,0,0,-0.8365316,3.518889,-2.9436618453924,0.001834704,0.2190096,0.007090131,0.809097,,0.0282654296606779,,0.0451029613614082,26.2638397216797,,,,24.4018875897995,-0.0017878773222919
404,	06/13/2024 00:36:11.554,3678.5674,614.0046,1,14,0,0,0,0,0,0,0,0,-0.7636051,3.540647,-2.7036561064997,0.001834704,0.2191256,0.007090131,0.809505,,,,,,,,,24.40189,-0.001792312
405,	06/13/2024 00:36:12.052,3679.0657,614.5029,1,14,0,0,0,0,0,0,0,0,-0.7034349,3.557279,-2.5023141976371,0.001834704,0.2192312,0.007090131,0.8098789,,0.0334178805351257,,-0.00532886805012822,-187.657104492188,,,,24.4018859871334,-0.00179231166846253
406,	06/13/2024 00:36:12.557,3679.5702,615.0074,1,14,0,0,0,0,0,0,0,0,-0.6491356,3.574105,-2.320078793638,0.001834704,0.2193298,0.007090131,0.81023,,,,,,,,,24.4018859871237,-0.00179231166846173
407,	06/13/2024 00:36:13.055,3680.0681,615.5053,1,14,0,0,0,0,0,0,0,0,-0.6049271,3.586583,-2.1696212530993,0.001834704,0.2194194,0.007090131,0.8105502,,0.025035860016942,,-0.00589734595268965,-169.567794799805,,,,24.4018859871342,-0.0017923116684626
408,	06/13/2024 00:36:13.554,3680.5675,616.0047,1,14,0,0,0,0,0,0,0,0,-0.5672646,3.597634,-2.0408104119564,0.001834704,0.2195038,0.007090131,0.8108532,,,,,,,,,24.40189,-0.001792312
409,	06/13/2024 00:36:14.074,3681.0873,616.5245,1,14,0,0,0,0,0,0,0,0,-0.5350065,3.607692,-1.930138669998,0.001834704,0.2195848,0.007090131,0.8111446,,0.0193096604198217,,-0.0134234298020601,-130.822402954102,,,,24.3453878383649,-0.0176560162214523
410,	06/13/2024 00:36:15.054,3682.0675,617.5047,1,14,0,0,0,0,0,0,0,0,-0.4852495,3.622239,-1.7576896636305,0.001834704,0.2197268,0.007090131,0.8116574,,0.00450709089636803,,-0.0101889101788402,-102.433601379395,,,,24.34538,-0.01765907
411,	06/13/2024 00:36:16.057,3683.0705,618.5077,1,14,0,0,0,0,0,0,0,0,-0.4494181,3.632637,-1.6325728185297,0.001834704,0.2198598,0.007090131,0.8121394,,0.00517197279259562,,-0.0121837602928281,-78.2102737426758,,,,24.345376968686,-0.0176590681077936
412,	06/13/2024 00:36:17.556,3684.5698,620.007,1,14,0,0,0,0,0,0,0,0,-0.4134264,3.642976,-1.5061024529664,0.001834704,0.2200407,0.007090131,0.8127974,,0.00707229692488909,,-0.0168883893638849,,,,,24.3642889761557,0.0059088245445414
413,	06/13/2024 00:36:20.543,3687.5563,622.9935,1,14,0,0,0,0,0,0,0,0,-0.3817406,3.653882,-1.3948351070092,0.001834704,0.2203694,0.007090131,0.8139964,,0.0037895729765296,,-0.0304498393088579,-33.1809883117676,,,,24.3195758533382,-0.0139730471213796
414,	06/13/2024 00:36:30.544,3697.5577,632.9949,1,14,0,0,0,0,0,0,0,0,-0.3577881,3.658266,-1.3088840414346,0.001834704,0.2213794,0.007090131,0.8176901,,0.000467425910755992,,-0.0471165888011456,,,,,24.35365,0.003378391
415,	06/13/2024 00:36:40.546,3707.5589,642.9961,1,14,0,0,0,0,0,0,0,0,-0.3572464,3.657661,-1.3066862246704,0.001834704,0.2223723,0.007090131,0.8213232,,0.0000491531791340094,,,,,,,24.3421479421552,-0.0078378986385254
416,	06/13/2024 00:36:50.546,3717.559,652.9962,1,14,0,0,0,0,0,0,0,0,-0.3573036,3.658844,-1.3073181330384,0.001834704,0.2233643,0.007090131,0.8249527,,,,-0.378687500953674,,,,,24.387584231937,0.0051264658523628
417,	06/13/2024 00:37:00.547,3727.5603,662.9975,1,14,0,0,0,0,0,0,0,0,-0.357338,3.658556,-1.307341083928,0.001834704,0.2243562,0.007090131,0.8285814,,-0.0000303043507301481,,,,,,,24.3532527541199,-0.00367632647109362
418,	06/13/2024 00:37:10.547,3737.5608,672.998,1,14,0,0,0,0,0,0,0,0,-0.3573904,3.657889,-1.3072944128656,0.001834704,0.2253482,0.007090131,0.8322104,,-0.0000235883908317192,,,,,,,24.38127,0.0120908
419,	06/13/2024 00:37:20.547,3747.5608,682.998,1,14,0,0,0,0,0,0,0,0,-0.3570642,3.657816,-1.3060751437872,0.001834704,0.2263395,0.007090131,0.8358366,,0.0000159234205057146,,,,,,,24.3557570147734,-0.0258459827461252
420,	06/13/2024 00:37:30.548,3757.5618,692.999,1,14,0,0,0,0,0,0,0,0,-0.3570051,3.657926,-1.3058982374226,0.001834704,0.2273315,0.007090131,0.8394652,,-0.0000484447700728197,,0.863589882850647,,,,,24.328970223318,-0.0053872723672646
421,	06/13/2024 00:37:40.550,3767.5633,703.0005,1,14,0,0,0,0,0,0,0,0,-0.3571281,3.65765,-1.306249594965,0.001834704,0.2283237,0.007090131,0.8430938,,-0.0000376159296138212,,,,,,,24.3557564918161,-0.00280204019755061
422,	06/13/2024 00:37:50.550,3777.5633,713.0005,1,14,0,0,0,0,0,0,0,0,-0.3570623,3.656981,-1.3057700469163,0.001834704,0.2293157,0.007090131,0.8467216,,,,,,,,,24.3700560093822,-0.0293997250556911
423,	06/13/2024 00:38:00.550,3787.5637,723.0009,1,14,0,0,0,0,0,0,0,0,-0.3570642,3.656938,-1.3057616414196,0.001834704,0.2303071,0.007090131,0.850347,,-0.0000283676399703836,,,,,,,24.36472,-0.006929636
424,	06/13/2024 00:38:10.551,3797.5645,733.0017,1,14,0,0,0,0,0,0,0,0,-0.3573198,3.656449,-1.3065216253902,0.001834704,0.2312996,0.007090131,0.8539762,,-0.0000676493727951311,,,,,,,24.36502,0.01398444
425,	06/13/2024 00:38:20.552,3807.5654,743.0026,1,14,0,0,0,0,0,0,0,0,-0.3570433,3.656254,-1.3054409937982,0.001834704,0.2322912,0.007090131,0.8576018,,-0.00454478710889816,,,,,,,24.35391,-0.004694462
426,	06/13/2024 00:38:30.552,3817.5655,753.0027,1,14,0,0,0,0,0,0,0,0,-0.3570299,3.655756,-1.3052141991044,0.001834704,0.2332832,0.007090131,0.8612283,,-0.00203360407613218,,,0,,,,24.2776611323541,-0.00258507453757238
427,	06/13/2024 00:38:40.553,3827.5666,763.0038,1,14,0,0,0,0,0,0,0,0,-0.3571367,3.655694,-1.3055824913698,0.001834704,0.2342751,0.007090131,0.8648543,,,,,,,,,24.2798957601153,0.00324362648770998
428,	06/13/2024 00:38:50.554,3837.5675,773.0047,1,14,0,0,0,0,0,0,0,0,-0.3569641,3.655393,-1.3048440723913,0.001834704,0.2352672,0.007090131,0.8684809,,0.00001845203951234,,,,,,,24.30557,-0.002234578
429,	06/13/2024 00:39:00.556,3847.5691,783.0063,1,14,0,0,0,0,0,0,0,0,-0.3572502,3.654291,-1.3054961906082,0.001834704,0.2362592,0.007090131,0.8721066,,-0.0000234700492001139,,,,,,,24.2654728130171,-0.00986270430192392
430,	06/13/2024 00:39:10.556,3857.5694,793.0066,1,14,0,0,0,0,0,0,0,0,-0.3571606,3.654715,-1.305320202229,0.001834704,0.2372511,0.007090131,0.875732,,-0.000061006830947008,,,,,,,24.22829,-0.005045533
431,	06/13/2024 00:39:20.556,3867.5694,803.0066,1,14,0,0,0,0,0,0,0,0,-0.3572464,3.653795,-1.305305110088,0.001834704,0.2382427,0.007090131,0.8793558,,-0.0000558284191356506,,,,,,,24.235174110236,0.0076310559047042
432,	06/13/2024 00:39:30.557,3877.5704,813.0076,1,14,0,0,0,0,0,0,0,0,-0.3573275,3.653151,-1.3053713139525,0.001834704,0.2392346,0.007090131,0.8829803,,0.000071476970333606,,0,,,,,24.2914,0.02182305
433,	06/13/2024 00:39:40.559,3887.5719,823.0091,1,14,0,0,0,0,0,0,0,0,-0.3569889,3.653914,-1.3044067395546,0.001834704,0.2402267,0.007090131,0.8866052,,-0.000479031208669767,,,,,,,24.1915350408582,-0.0041202096996348
434,	06/13/2024 00:39:50.559,3897.5726,833.0098,1,14,0,0,0,0,0,0,0,0,-0.3572626,3.653486,-1.3052539074236,0.001834704,0.2412186,0.007090131,0.8902292,,-0.0000408134001190774,,,,,,,24.2026423296793,-0.00581978052377343
435,	06/13/2024 00:40:00.560,3907.5735,843.0107,1,14,0,0,0,0,0,0,0,0,-0.3567505,3.653307,-1.3033190989035,0.001834704,0.2422099,0.007090131,0.8938509,,-0.000331476388964802,,,,,,,24.2072619929683,-0.00547826631634978
436,	06/13/2024 00:40:10.561,3917.5739,853.0111,1,14,0,0,0,0,0,0,0,0,-0.3572378,3.653091,-1.3050221920398,0.001834704,0.2432025,0.007090131,0.8974767,,,,,,,,,24.2392307899208,-0.0103920206804866
437,	06/13/2024 00:40:20.561,3927.5741,863.0113,1,14,0,0,0,0,0,0,0,0,-0.3568707,3.652919,-1.3036197605733,0.001834704,0.244194,0.007090131,0.9010984,,-0.000026433439415996,,,,,,,24.20726,-0.01274943
438,	06/13/2024 00:40:30.562,3937.575,873.0122,1,14,0,0,0,0,0,0,0,0,-0.3572435,3.652112,-1.304693273272,0.001834704,0.245186,0.007090131,0.9047219,,-0.0000446092708443757,,3.39613199234009,0,,,,24.283818433093,-0.0180935325318015
439,	06/13/2024 00:40:40.562,3947.5751,883.0123,1,14,0,0,0,0,0,0,0,0,-0.3570089,3.65217,-1.303857194313,0.001834704,0.246178,0.007090131,0.9083449,,-0.0000709243977325968,,,,,,,24.2402157375563,-0.0068296128381359
440,	06/13/2024 00:40:50.563,3957.5761,893.0133,1,14,0,0,0,0,0,0,0,0,-0.3571434,3.652289,-1.3043909112426,0.001834704,0.2471703,0.007090131,0.9119683,,-0.0000511317484779283,,,,,,,24.19658,-0.03064096
441,	06/13/2024 00:40:57.554,3964.5674,900.0046,1,14,0,0,0,0,0,0,0,0,-0.02879429,3.74524,-0.1078415266796,0.001834704,0.2478633,0.007090131,0.9144989,,0.0107191298156977,,,,,,,24.25956,-0.001804233
442,	06/13/2024 00:40:58.552,3965.5655,901.0027,1,14,0,0,0,0,0,0,0,0,0.0000667572,3.753552,0.0002505766215744,0.001834741,0.2478634,0.007090267,0.9144993,,0.131605193018913,0.423513799905777,-0.03578732162714,-3.32285404205322,,,,24.2771,0.005479455
443,	06/13/2024 00:41:58.593,4025.6062,60.0007,1,15,0,0,0,0,0,0,0,0,0,3.756613,0,0.001834741,0.2478634,0.007090267,0.9144993,,0.0000445697587565519,,,,,,,24.2369843197438,0.012524712272517
444,	06/13/2024 00:41:58.594,4025.6078,60.0023,1,15,0,0,0,0,0,0,0,0,0,3.75663,0,0.001834741,0.2478634,0.007090267,0.9144993,,0.0000445697587565519,0.423513799905777,0,0,,,,24.2369998237935,0.0125275023379702
445,	06/13/2024 00:42:08.631,4035.6439,10.0002,1,16,0,0,0,0,0,0,0,0,0.1000038,3.785512,0.3785655849456,0.002112358,0.2478634,0.008141088,0.9144993,,0.000777521578129381,,0.0000938932280405425,10650.400390625,,,,24.3407315408339,0.0311950969317034
446,	06/13/2024 00:42:18.631,4045.6441,20.0004,1,16,0,0,0,0,0,0,0,0,0.100006,3.785945,0.37861721567,0.002390108,0.2478634,0.009192551,0.9144993,,0.0000612079529673792,,,,,,,24.29924,-0.007713437
447,	06/13/2024 00:42:28.631,4055.6447,30.001,1,16,0,0,0,0,0,0,0,0,0.1000084,3.786128,0.3786446034752,0.002667838,0.2478634,0.01024404,0.9144993,,0.0000444515899289399,,,,,,,24.21903,-0.02304912
448,	06/13/2024 00:42:38.631,4065.6448,40.0011,1,16,0,0,0,0,0,0,0,0,0.1000035,3.786707,0.3786839534745,0.002945469,0.2478634,0.01129522,0.9144993,,0.0000438976894656662,,,,,,,24.3343,0.004118085
449,	06/13/2024 00:42:48.633,4075.646,50.0023,1,16,0,0,0,0,0,0,0,0,0.1000014,3.786504,0.3786557011056,0.003223377,0.2478634,0.01234753,0.9144993,,,,,,,,,24.380866538785,0.0115244840122183
450,	06/13/2024 00:42:58.633,4085.6461,60.0024,1,16,0,0,0,0,0,0,0,0,0.1000014,3.786998,0.3787051017972,0.00350099,0.2478634,0.01339878,0.9144993,,0.0000627848930889741,,,,,,,24.35183,-0.001441836
451,	06/13/2024 00:43:08.633,4095.6462,70.0025,1,16,0,0,0,0,0,0,0,0,0.1000057,3.786992,0.3787207858544,0.003778808,0.2478634,0.01445086,0.9144993,,0.0000105892695501097,,,,,,,24.3629053915665,-0.00122547366018379
452,	06/13/2024 00:43:18.634,4105.6471,80.0034,1,16,0,0,0,0,0,0,0,0,0.1000041,3.787408,0.3787563283728,0.004056551,0.2478634,0.01550272,0.9144993,,0.000000750681977024215,,,,,,,24.3672294184792,-0.0103884019159234
453,	06/13/2024 00:43:28.635,4115.6479,90.0042,1,16,0,0,0,0,0,0,0,0,0.1000046,3.787426,0.3787600221596,0.004334272,0.2478634,0.01655453,0.9144993,,0.0000323623717122246,,,,,,,24.37438,0.01655936
454,	06/13/2024 00:43:38.636,4125.6489,100.0052,1,16,0,0,0,0,0,0,0,0,0.1000003,3.787713,0.3787724363139,0.004612085,0.2478634,0.01760675,0.9144993,,0.0000269078100245679,,,,,,,24.3629056170517,-0.0042430466582938
455,	06/13/2024 00:43:48.637,4135.6499,110.0062,1,16,0,0,0,0,0,0,0,0,0.1000055,3.787699,0.3787907323445,0.004889707,0.2478634,0.01865828,0.9144993,,,,,,,,,24.39009,0.00762105
456,	06/13/2024 00:43:58.637,4145.65,120.0063,1,16,0,0,0,0,0,0,0,0,0.09999627,3.787869,0.37877277124863,0.005167488,0.2478634,0.01971047,0.9144993,,-0.00000169902500601893,,,,,,,24.35757,-0.005558729
457,	06/13/2024 00:44:08.637,4155.6507,130.007,1,16,0,0,0,0,0,0,0,0,0.1000022,3.788025,0.378810833655,0.005445258,0.2478634,0.02076266,0.9144993,,0.00000975894727162085,,0,0,,,,24.399777944039,-0.0180082268397244
458,	06/13/2024 00:44:18.638,4165.6509,140.0072,1,16,0,0,0,0,0,0,0,0,0.1000065,3.788051,0.3788297223315,0.005723019,0.2478634,0.02181485,0.9144993,,0.0000494264786539134,,,,,,,24.3926296949154,0.0028924044054957
459,	06/13/2024 00:44:28.639,4175.6519,150.0082,1,16,0,0,0,0,0,0,0,0,0.1000038,3.788402,0.3788545959276,0.006000682,0.2478634,0.02286672,0.9144993,,0.0000461134113720618,,,,,,,24.4166142926494,-0.0127468929506798
460,	06/13/2024 00:44:38.639,4185.652,160.0083,1,16,0,0,0,0,0,0,0,0,0.1000012,3.788244,0.3788289458928,0.006278433,0.2478634,0.02391896,0.9144993,,0.000000750781623537478,,,,,,,24.52033,0.02650023
461,	06/13/2024 00:44:48.640,4195.6529,170.0092,1,16,0,0,0,0,0,0,0,0,0.100001,3.788699,0.378873688699,0.006556172,0.2478634,0.02497119,0.9144993,,,,,,,,,24.4998647828808,-0.0033679598212381
462,	06/13/2024 00:44:58.640,4205.653,180.0093,1,16,0,0,0,0,0,0,0,0,0.1000059,3.788702,0.3788925533418,0.006833942,0.2478634,0.02602358,0.9144993,,0.0000118520902105956,,,,,,,24.4786798687837,-0.00951105173887169
463,	06/13/2024 00:45:08.641,4215.6539,190.0102,1,16,0,0,0,0,0,0,0,0,0.1000049,3.789013,0.3789198661637,0.007111703,0.2478634,0.02707598,0.9144993,,0.0000337473284162115,,,,,,,24.54736,0.01282513
464,	06/13/2024 00:45:18.641,4225.6547,200.011,1,16,0,0,0,0,0,0,0,0,0.09999919,3.789067,0.37890363085573,0.007389354,0.2478634,0.028128,0.9144993,,0.0000242211808654247,,,,,,,24.54021,0.003592372
465,	06/13/2024 00:45:28.642,4235.6556,210.0119,1,16,0,0,0,0,0,0,0,0,0.1000041,3.789324,0.3789479362284,0.007667112,0.2478634,0.02918046,0.9144993,,0.0000196362598217092,,,,,,,24.4747931345785,-0.0153277412663334
466,	06/13/2024 00:45:38.643,4245.6559,220.0122,1,16,0,0,0,0,0,0,0,0,0.100003,3.78932,0.37894336796,0.007944943,0.2478634,0.03023324,0.9144993,,-0.00000675692217555479,,,,,,,24.55243,0.02067864
467,	06/13/2024 00:45:48.643,4255.6568,230.0131,1,16,0,0,0,0,0,0,0,0,0.1000018,3.789502,0.3789570211036,0.008222673,0.2478634,0.03128566,0.9144993,,,,,,,,,24.49664,-0.01878798
468,	06/13/2024 00:45:58.644,4265.6577,240.014,1,16,0,0,0,0,0,0,0,0,0.09999859,3.789538,0.37894845675142,0.008500434,0.2478634,0.03233824,0.9144993,,0.000012919739674544,,1.2838259935379,,,,,24.5620854509511,-0.0034584147717251
469,	06/13/2024 00:46:08.645,4275.6585,250.0148,1,16,0,0,0,0,0,0,0,0,0.1000032,3.789901,0.3790022276832,0.008778024,0.2478634,0.03339022,0.9144993,,0.0000257241499639349,,,0,,,,24.596700322256,0.00266605452193472
470,	06/13/2024 00:46:18.646,4285.6595,260.0158,1,16,0,0,0,0,0,0,0,0,0.1000024,3.789828,0.3789918955872,0.00905576,0.2478634,0.03444278,0.9144993,,0.0000102334897746914,,,,,,,24.55774,-0.003899336
471,	06/13/2024 00:46:28.647,4295.6605,270.0168,1,16,0,0,0,0,0,0,0,0,0.1000064,3.789886,0.3790128552704,0.009333557,0.2478634,0.03549561,0.9144993,,0.00000296326788884471,,,,,,,24.5337584032441,-0.00360310373869877
472,	06/13/2024 00:46:38.647,4305.6606,280.0169,1,16,0,0,0,0,0,0,0,0,0.09999871,3.79014,0.3790091107194,0.009611333,0.2478634,0.03654839,0.9144993,,0.0000331090304825921,,,,,,,24.56531,-0.01957953
473,	06/13/2024 00:46:48.647,4315.6608,290.0171,1,16,0,0,0,0,0,0,0,0,0.1000026,3.790065,0.379016354169,0.009889095,0.2478634,0.03760115,0.9144993,,,,,,,,,24.55704,-0.01331091
474,	06/13/2024 00:46:58.649,4325.6622,300.0185,1,16,0,0,0,0,0,0,0,0,0.09999996,3.790412,0.37904104838352,0.01016682,0.2478634,0.03865383,0.9144993,,0.0000315343895636033,,,,,,,24.58102,-0.01274228
475,	06/13/2024 00:47:08.650,4335.6633,310.0196,1,16,0,0,0,0,0,0,0,0,0.1000035,3.790534,0.379066666869,0.01044461,0.2478634,0.03970676,0.9144993,,0.0000240615299844649,,,,,,,24.6568080953518,0.0109407917903013
476,	06/13/2024 00:47:18.650,4345.6634,320.0197,1,16,0,0,0,0,0,0,0,0,0.1000051,3.790734,0.3790927327434,0.01072227,0.2478634,0.04075922,0.9144993,,-0.0000033583419281058,,,,,,,24.6535797442166,-0.0154152857151021
477,	06/13/2024 00:47:28.651,4355.664,330.0203,1,16,0,0,0,0,0,0,0,0,0.1000014,3.790769,0.3790822070766,0.01100002,0.2478634,0.0418121,0.9144993,,-0.00000395148208554019,,,,,,,24.6828801086249,0.0023208275126463
478,	06/13/2024 00:47:38.652,4365.665,340.0213,1,16,0,0,0,0,0,0,0,0,0.100005,3.79097,0.37911595485,0.01127777,0.2478634,0.04286499,0.9144993,,,,,,,,,24.6614439246686,0.00770682671608765
479,	06/13/2024 00:47:48.652,4375.6658,350.0221,1,16,0,0,0,0,0,0,0,0,0.1000017,3.79098,0.379104444666,0.01155553,0.2478634,0.04391795,0.9144993,,0.0000232329803111497,,,,,,,24.7197317016697,0.0179987116717218
480,	06/13/2024 00:47:58.653,4385.6661,360.0224,1,16,0,0,0,0,0,0,0,0,0.1000024,3.791199,0.3791289988776,0.01183319,0.2478634,0.04497056,0.9144993,,0.0000412926383432932,,0,,,,,24.7107430403073,0.0030167408897773
481,	06/13/2024 00:48:08.654,4395.6669,370.0232,1,16,0,0,0,0,0,0,0,0,0.1000027,3.79112,0.379122236024,0.01211095,0.2478634,0.0460236,0.9144993,,-0.00000703311297911569,,,0,,,,24.68288,-0.01103103
482,	06/13/2024 00:48:18.654,4405.6674,380.0237,1,16,0,0,0,0,0,0,0,0,0.09999549,3.791371,0.37912000091679,0.01238869,0.2478634,0.04707656,0.9144993,,0.00000162001401804446,,,,,,,24.61676,-0.02144814
