Data Point,Date Time,Test Time (s),Step Time (s),Cycle Index,Step Index,TC_Counter1,TC_Counter2,TC_Counter3,TC_Counter4,TC_Counter5,TC_Counter6,TC_Counter7,TC_Counter8,Current (A),Voltage (V),Power (W),Charge Capacity (Ah),Discharge Capacity (Ah),Charge Energy (Wh),Discharge Energy (Wh),ACR (Ohm),dV/dt (V/s),Internal Resistance (Ohm),dQ/dV (Ah/V),dV/dQ (V/Ah),MetaCode_MV_UD1,MetaCode_MV_UD2,MetaCode_MV_UD3,Aux_Temperature_1 (C),Aux_dT/dt_1 (C/s)
213,	06/13/2024 00:17:28.056,2573.4431,710.0489,1,10,0,0,0,0,0,0,0,0,-0.2116594,3.814277,-0.8073275812538,0.00001759238,0.08671597,0.0000678704,0.3329543,,-0.000046344350266736,,0,,,,,23.4554462462237,-0.0099540776074335
214,	06/13/2024 00:17:38.056,2583.4432,720.049,1,10,0,0,0,0,0,0,0,0,-0.2116604,3.814663,-0.8074130964452,0.00001759238,0.08730384,0.0000678704,0.3351968,,-0.0120078902691603,,,,,,,23.47764,-0.01008034
215,	06/13/2024 00:17:48.057,2593.4441,730.0499,1,10,0,0,0,0,0,0,0,0,-0.2116404,3.814548,-0.8073124645392,0.00001759238,0.08789157,0.0000678704,0.3374386,,,,,,,,,23.47268,-0.00267446
216,	06/13/2024 00:17:58.058,2603.4456,740.0514,1,10,0,0,0,0,0,0,0,0,-0.211834,3.814165,-0.80796982861,0.00001759238,0.08847914,0.0000678704,0.3396797,,-0.0000305411595036276,,,0,,,,23.5260576633249,0.0113193781719003
217,	06/13/2024 00:18:08.059,2613.446,750.0518,1,10,0,0,0,0,0,0,0,0,-0.2116041,3.813832,-0.8070224879112,0.00001759238,0.08906697,0.0000678704,0.3419215,,-0.0000528308701177593,,1.84476399421692,,,,,23.5059625727944,-0.0082890218693773
218,	06/13/2024 00:18:18.059,2623.4467,760.0525,1,10,0,0,0,0,0,0,0,0,-0.2116327,3.813442,-0.8070490267534,0.00001759238,0.08965477,0.0000678704,0.3441631,,-0.0000511249709234107,,,,,,,23.5375248613723,0.0139848150766828
219,	06/13/2024 00:18:28.060,2633.4474,770.0532,1,10,0,0,0,0,0,0,0,0,-0.211586,3.812708,-0.806715634888,0.00001759238,0.09024251,0.0000678704,0.3464044,,-0.0000436247210018337,,,,,,,23.46654,-0.01367509
220,	06/13/2024 00:18:38.061,2643.4479,780.0537,1,10,0,0,0,0,0,0,0,0,-0.211566,3.812748,-0.806647843368,0.00001759238,0.09083042,0.0000678704,0.3486461,,-0.000201236005523242,,,,,,,23.47268,-0.002009273
221,	06/13/2024 00:18:48.061,2653.4486,790.0544,1,10,0,0,0,0,0,0,0,0,-0.2117243,3.811825,-0.8070559798475,0.00001759238,0.09141835,0.0000678704,0.3508877,,-0.00000375390800400055,,,,,,,23.46622,-0.02206743
222,	06/13/2024 00:18:58.062,2663.4497,800.0555,1,10,0,0,0,0,0,0,0,0,-0.2119045,3.812481,-0.8078818800645,0.00001759238,0.09200619,0.0000678704,0.3531288,,-0.000026392619474791,,,,,,,23.51534,-0.001237988
223,	06/13/2024 00:19:08.063,2673.4499,810.0557,1,10,0,0,0,0,0,0,0,0,-0.2118177,3.8121,-0.80747025417,0.00001759238,0.09259376,0.0000678704,0.3553688,,-0.0000153711407619994,,,,,,,23.55046,-0.003813505
224,	06/13/2024 00:19:18.064,2683.4509,820.0567,1,10,0,0,0,0,0,0,0,0,-0.2114105,3.812012,-0.805899362926,0.00001759238,0.09318153,0.0000678704,0.3576093,,,,,,,,,23.54542,-0.006833673
225,	06/13/2024 00:19:28.065,2693.4521,830.0579,1,10,0,0,0,0,0,0,0,0,-0.2115507,3.811703,-0.8063684378421,0.00001759238,0.09376948,0.0000678704,0.3598504,,-0.0000664995823171921,,,,,,,23.607024530513,0.0100819565277584
226,	06/13/2024 00:19:38.066,2703.4534,840.0592,1,10,0,0,0,0,0,0,0,0,-0.2114315,3.811392,-0.805848327648,0.00001759238,0.09435742,0.0000678704,0.3620912,,-0.0000290414700430119,,,,,,,23.5869657615314,0.00301964192072811
227,	06/13/2024 00:19:48.066,2713.4535,850.0593,1,10,0,0,0,0,0,0,0,0,-0.2117443,3.810625,-0.8068781231875,0.00001759238,0.09494533,0.0000678704,0.3643319,,-0.0000292390304821311,,,,,,,23.5694391096351,0.00930899052682524
228,	06/13/2024 00:19:58.068,2723.4551,860.0609,1,10,0,0,0,0,0,0,0,0,-0.2118492,3.81088,-0.807331879296,0.00001759238,0.09553318,0.0000678704,0.3665721,,-0.0000357588396582287,,,0,,,,23.56944,0.01523137
229,	06/13/2024 00:20:08.068,2733.4552,870.061,1,10,0,0,0,0,0,0,0,0,-0.2119045,3.810712,-0.807507021004,0.00001759238,0.09612067,0.0000678704,0.3688108,,0.000313350086798891,,0,,,,,23.4888084845297,-0.0093004634548706
230,	06/13/2024 00:20:18.069,2743.4562,880.062,1,10,0,0,0,0,0,0,0,0,-0.2120705,3.810393,-0.8080719487065,0.00001759238,0.09670855,0.0000678704,0.3710509,,-0.0000610428032814525,,,0.447546392679214,,,,23.4694482831994,-0.012984835026374
231,	06/13/2024 00:20:28.069,2753.4563,890.0621,1,10,0,0,0,0,0,0,0,0,-0.2117577,3.810036,-0.8068044602772,0.00001759238,0.09729639,0.0000678704,0.3732906,,-0.0000297131700790487,,,,,,,23.5071,0
232,	06/13/2024 00:20:38.012,2763.3996,900.0054,1,10,0,0,0,0,0,0,0,0,-0.02979946,3.825356,-0.11399354310776,0.00001759238,0.0978806,0.0000678704,0.3755163,,0.00697449687868357,,,,,,,23.56516,-0.0003165007
233,	06/13/2024 00:20:39.008,2764.3954,901.0012,1,10,0,0,0,0,0,0,0,0,0.0002794266,3.828345,0.001069741426977,0.00001763922,0.09788071,0.00006804971,0.3755167,,0.0440778993070126,0.0856937170028687,-0.63215571641922,-14.443320274353,,,,23.56516,-0.0003165007
234,	06/13/2024 00:21:39.049,2824.4362,60.0008,1,11,0,0,0,0,0,0,0,0,0,3.83089,0,0.00001763968,0.09788071,0.00006805149,0.3755167,,0.0000139480398502201,,,,,,,23.48637,0.009864569
235,	06/13/2024 00:22:39.049,2884.4361,120.0007,1,11,0,0,0,0,0,0,0,0,0,3.831345,0,0.00001763968,0.09788071,0.00006805149,0.3755167,,0.0000268680705630686,,,,,,,23.61644,-0.01220107
236,	06/13/2024 00:23:39.049,2944.436,180.0006,1,11,0,0,0,0,0,0,0,0,0,3.831614,0,0.00001763968,0.09788071,0.00006805149,0.3755167,,0.0000109447901195381,,0,0,,,,23.67199,-0.005485415
237,	06/13/2024 00:24:39.049,3004.4358,240.0004,1,11,0,0,0,0,0,0,0,0,0,3.832007,0,0.00001763968,0.09788071,0.00006805149,0.3755167,,-0.00000256842099588539,,,,,,,23.69127,-0.011971
238,	06/13/2024 00:24:39.050,3004.4373,240.0019,1,11,0,0,0,0,0,0,0,0,0,3.831935,0,0.00001763968,0.09788071,0.00006805149,0.3755167,,-0.00000256842099588539,0.0856937170028687,0,0,,,,23.6912685492013,-0.0119710450154542
239,	06/13/2024 00:24:39.092,3004.4789,0.0048,1,12,0,0,0,0,0,0,0,0,-0.09982622,3.823727,-0.38170821272194,0.00001763968,0.09788077,0.00006805149,0.375517,,-0.00000256842099588539,0.0856937170028687,0,0,,,,23.691228313718,-0.0119722934440511
240,	06/13/2024 00:25:39.129,3064.5164,60,1,13,0,0,0,0,0,0,0,0,0,3.832125,0,0.00001763968,0.09788094,0.00006805149,0.3755176,,0.00000703322984918486,,,,,,,23.6331635488626,-0.0137740343601191
241,	06/13/2024 00:25:39.131,3064.5187,60.0023,1,13,0,0,0,0,0,0,0,0,0,3.832125,0,0.00001763968,0.09788094,0.00006805149,0.3755176,,0.00000703322984918486,0.0856937170028687,0,0,,,,23.6331671730571,-0.0137711117058159
242,	06/13/2024 00:25:49.169,3074.5567,10.0003,1,14,0,0,0,0,0,0,0,0,-0.07134247,3.82478,-0.2728692524066,0.00001763978,0.09805031,0.00006805187,0.3761657,,-0.000548383919522166,,0.00162124703638256,,,,,23.6497038147164,-0.000435842801231399
243,	06/13/2024 00:25:59.170,3084.5568,20.0004,1,14,0,0,0,0,0,0,0,0,-0.07877541,3.824569,-0.30128199104829,0.00001763978,0.09825983,0.00006805187,0.3769671,,0.0000333460811816622,,,,,,,23.64789583103,0.00626616928644395
244,	06/13/2024 00:26:09.170,3094.557,30.0006,1,14,0,0,0,0,0,0,0,0,-0.08425522,3.824238,-0.32221201402236,0.00001763978,0.0984866,0.00006805187,0.3778343,,-0.0000837940533529036,,0.0719544589519501,25.1197299957275,,,,23.5906053550452,-0.0082896684377725
245,	06/13/2024 00:26:19.171,3104.5579,40.0015,1,14,0,0,0,0,0,0,0,0,-0.08877373,3.823176,-0.33939759396648,0.00001763978,0.09872731,0.00006805187,0.3787546,,,,,,,,,23.631452151936,-0.000882222812662059
246,	06/13/2024 00:26:29.172,3114.5588,50.0024,1,14,0,0,0,0,0,0,0,0,-0.09297562,3.822309,-0.35538154910658,0.00001763978,0.09898037,0.00006805187,0.379722,,-0.0000804910232545808,,,,,,,23.57055,-0.005693436
247,	06/13/2024 00:26:39.172,3124.5595,60.0031,1,14,0,0,0,0,0,0,0,0,-0.09780788,3.82175,-0.37379726539,0.00001763978,0.09924594,0.00006805187,0.3807369,,-0.0000195585398614639,,,,,,,23.5924108226668,0.0107537055504727
248,	06/13/2024 00:26:49.173,3134.5598,70.0034,1,14,0,0,0,0,0,0,0,0,-0.1032248,3.821122,-0.3944345542256,0.00001763978,0.09952468,0.00006805187,0.3818021,,-0.00000829756118037039,,,,,,,23.56339,0.001236796
249,	06/13/2024 00:26:59.173,3144.5604,80.004,1,14,0,0,0,0,0,0,0,0,-0.1085224,3.820765,-0.414638587636,0.00001763978,0.09981824,0.00006805187,0.3829237,,-0.0000864069006638601,,,,,,,23.5799,0.01513362
250,	06/13/2024 00:27:09.174,3154.5612,90.0048,1,14,0,0,0,0,0,0,0,0,-0.1146488,3.819528,-0.4379043017664,0.00001763978,0.100128,0.00006805187,0.384107,,-0.0000832128134788945,,,,,,,23.5268426478406,-0.0202741658708144
251,	06/13/2024 00:27:19.174,3164.5617,100.0053,1,14,0,0,0,0,0,0,0,0,-0.1219864,3.818377,-0.4657900640728,0.00001763978,0.1004561,0.00006805187,0.3853599,,-0.000108710701169912,,,,,,,23.55733,0.01264632
252,	06/13/2024 00:27:29.175,3174.5627,110.0063,1,14,0,0,0,0,0,0,0,0,-0.1296358,3.817457,-0.4948790921606,0.00001763978,0.1008042,0.00006805187,0.3866887,,,,0.47806191444397,,,,,23.5337202525534,-0.0091717445792072
253,	06/13/2024 00:27:39.177,3184.5642,120.0078,1,14,0,0,0,0,0,0,0,0,-0.1376696,3.81662,-0.525432548752,0.00001763978,0.1011742,0.00006805187,0.3881011,,-0.000140131305670366,,,,,,,23.51968,-0.01803517
254,	06/13/2024 00:27:49.177,3194.5645,130.0081,1,14,0,0,0,0,0,0,0,0,-0.1468468,3.815303,-0.5602650365804,0.00001763978,0.1015685,0.00006805187,0.3896058,,,,,,,,,23.5262469588685,0.0084206796633071
255,	06/13/2024 00:27:59.177,3204.5646,140.0082,1,14,0,0,0,0,0,0,0,0,-0.156517,3.814344,-0.597009679848,0.00001763978,0.1019891,0.00006805187,0.39121,,-0.000127366904052906,,,,,,,23.5394648184133,0.00794530390496052
256,	06/13/2024 00:28:09.177,3214.5647,150.0083,1,14,0,0,0,0,0,0,0,0,-0.1672373,3.812875,-0.6376549202375,0.00001763978,0.102438,0.00006805187,0.392922,,-0.000129586798720993,,,0,,,,23.47458,-0.02273202
257,	06/13/2024 00:28:19.177,3224.5647,160.0083,1,14,0,0,0,0,0,0,0,0,-0.1786518,3.810444,-0.6807426793992,0.00001763978,0.1029171,0.00006805187,0.3947484,,,,0.364634811878204,2.26770901679993,,,,23.521903518464,0.0113126211319578
258,	06/13/2024 00:28:29.178,3234.5654,170.009,1,14,0,0,0,0,0,0,0,0,-0.1903276,3.810592,-0.7252608299392,0.00001763978,0.103429,0.00006805187,0.3966993,,-0.0000637732227914967,,,,,,,23.51223,0.009963512
259,	06/13/2024 00:28:39.179,3244.5664,180.01,1,14,0,0,0,0,0,0,0,0,-0.2037535,3.807873,-0.7758674513055,0.00001763978,0.1039758,0.00006805187,0.3987823,,-0.0000140652900881832,,,,,,,23.49506,0.0172466
260,	06/13/2024 00:28:49.180,3254.5676,190.0112,1,14,0,0,0,0,0,0,0,0,-0.2171431,3.807271,-0.8267226274801,0.00001763978,0.1045593,0.00006805187,0.4010043,,0.0176989305764437,,,,,,,23.47569,0.004250407
261,	06/13/2024 00:28:59.181,3264.5684,200.012,1,14,0,0,0,0,0,0,0,0,-0.23139,3.805371,-0.88052479569,0.00001763978,0.105182,0.00006805187,0.4033743,,-0.000184292701305822,,0.384925603866577,,,,,23.4997136574877,-0.0082914767259
262,	06/13/2024 00:29:09.182,3274.5692,210.0128,1,14,0,0,0,0,0,0,0,0,-0.2467976,3.803494,-0.9386931908144,0.00001763978,0.1058457,0.00006805187,0.4058994,,-0.0000412527806474827,,,,,,,23.4431043563,-0.00044472911326085
263,	06/13/2024 00:29:19.182,3284.5695,220.0131,1,14,0,0,0,0,0,0,0,0,-0.2621574,3.801742,-0.9966547981908,0.00001763978,0.1065523,0.00006805187,0.4085862,,-0.000128137195133604,,,2.75664496421814,,,,23.48943,-0.003030896
264,	06/13/2024 00:29:29.183,3294.5701,230.0137,1,14,0,0,0,0,0,0,0,0,-0.2600908,3.801641,-0.9887718490028,0.00001763978,0.1072633,0.00006805187,0.4112895,,-0.000612235278822482,,,,,,,23.44814,-0.004478097
265,	06/13/2024 00:29:39.183,3304.5705,240.0141,1,14,0,0,0,0,0,0,0,0,-0.2345877,3.803512,-0.8922571320024,0.00001763978,0.1079931,0.00006805187,0.4140639,,0.0000181745599547867,,0.475597411394119,,,,,23.45642,0.009866357
266,	06/13/2024 00:29:49.184,3314.5708,250.0144,1,14,0,0,0,0,0,0,0,0,-0.2200079,3.804647,-0.8370523967113,0.00001763978,0.1086145,0.00006805187,0.4164277,,0.000106197199784219,,-0.0991619378328323,,,,,23.4202178760485,-0.001447087644094
267,	06/13/2024 00:29:59.185,3324.5722,260.0158,1,14,0,0,0,0,0,0,0,0,-0.2172136,3.804753,-0.8264440962408,0.00001763978,0.109221,0.00006805187,0.4187351,,0.0000069935431383783,,,,,,,23.4270724565088,0.00122902101652703
268,	06/13/2024 00:30:09.186,3334.5733,270.0169,1,14,0,0,0,0,0,0,0,0,-0.2150431,3.804627,-0.8181587844237,0.00001763978,0.1098208,0.00006805187,0.4210173,,0.0000757800007704645,,,,,,,23.4317,-0.002587438
269,	06/13/2024 00:30:19.187,3344.5742,280.0178,1,14,0,0,0,0,0,0,0,0,-0.2131453,3.80457,-0.810926214021,0.00001763978,0.1104158,0.00006805187,0.4232809,,0.00000497857809023117,,,,,,,23.4083960002309,-0.00145496070272112
270,	06/13/2024 00:30:29.188,3354.5751,290.0187,1,14,0,0,0,0,0,0,0,0,-0.2129564,3.80474,-0.810243733336,0.00001763978,0.1110084,0.00006805187,0.4255353,,-0.00429071392863989,,,,,,,23.4647,0.02106369
271,	06/13/2024 00:30:39.188,3364.5751,300.0187,1,14,0,0,0,0,0,0,0,0,-0.2123537,3.804174,-0.8078304243438,0.00001763978,0.1115991,0.00006805187,0.4277826,,0.00150572403799742,,,,,,,23.4138551074479,0.0060547899052851
272,	06/13/2024 00:30:49.188,3374.5752,310.0188,1,14,0,0,0,0,0,0,0,0,-0.2117853,3.803042,-0.8054283908826,0.00001763978,0.1121888,0.00006805187,0.4300258,,,,,,,,,23.4299944216857,0.0113248298054262
273,	06/13/2024 00:30:59.188,3384.5754,320.019,1,14,0,0,0,0,0,0,0,0,-0.2121582,3.803773,-0.8070016328886,0.00001763978,0.1127776,0.00006805187,0.4322654,,-0.00528810080140829,,,,,,,23.3759141607481,0.0023699702244718
274,	06/13/2024 00:31:09.189,3394.5763,330.0199,1,14,0,0,0,0,0,0,0,0,-0.2117949,3.802003,-0.8052448451847,0.00001763978,0.113366,0.00006805187,0.4345035,,-0.0000228786993829999,,,,,,,23.37803,0.002239347
275,	06/13/2024 00:31:19.190,3404.5772,340.0208,1,14,0,0,0,0,0,0,0,0,-0.2119026,3.803207,-0.8059094516382,0.00001763978,0.1139544,0.00006805187,0.4367411,,-0.0000482839095639065,,,0,,,,23.414249058008,0.00359057029025262
276,	06/13/2024 00:31:29.190,3414.5773,350.0209,1,14,0,0,0,0,0,0,0,0,-0.2115879,3.803,-0.8046687837,0.00001763978,0.1145422,0.00006805187,0.4389768,,-0.000238098305999301,,,,,,,23.3787292217849,-0.0193927373909072
277,	06/13/2024 00:31:39.190,3424.5774,360.021,1,14,0,0,0,0,0,0,0,0,-0.2116241,3.802755,-0.8047546043955,0.00001763978,0.1151301,0.00006805187,0.4412121,,-0.00000979902506514918,,,,,,,23.48169,0.01457453
278,	06/13/2024 00:31:49.191,3434.5784,370.022,1,14,0,0,0,0,0,0,0,0,-0.2115688,3.802616,-0.8045149039808,0.00001763978,0.1157175,0.00006805187,0.4434457,,-0.0000165151395776775,,0,,,,,23.4504912634943,0.00750965983688893
279,	06/13/2024 00:31:59.192,3444.5789,380.0225,1,14,0,0,0,0,0,0,0,0,-0.2111902,3.802216,-0.8029907574832,0.00001763978,0.1163053,0.00006805187,0.4456808,,-0.0000234718008869095,,,,,,,23.39671,0
280,	06/13/2024 00:32:09.192,3454.5793,390.0229,1,14,0,0,0,0,0,0,0,0,-0.2116728,3.80186,-0.804750351408,0.00001763978,0.1168931,0.00006805187,0.4479157,,-0.0000468180696771014,,,,,,,23.4221379598419,-0.00438328174571801
281,	06/13/2024 00:32:19.192,3464.5794,400.023,1,14,0,0,0,0,0,0,0,0,-0.2117004,3.801718,-0.8048252212872,0.00001763978,0.1174809,0.00006805187,0.4501505,,,,,,,,,23.37057,-0.01580477
282,	06/13/2024 00:32:29.192,3474.5796,410.0232,1,14,0,0,0,0,0,0,0,0,-0.2117004,3.800588,-0.8045859998352,0.00001763978,0.1180684,0.00006805187,0.4523837,,-0.0000427575105277356,,,,,,,23.4172110661914,0.0011424515715179
283,	06/13/2024 00:32:39.192,3484.5797,420.0233,1,14,0,0,0,0,0,0,0,0,-0.2118149,3.801188,-0.8051482561012,0.00001763978,0.1186561,0.00006805187,0.454618,,-0.0000347707391483709,,1.74056494235992,,,,,23.4186,-0.0007939339
284,	06/13/2024 00:32:49.193,3494.5806,430.0242,1,14,0,0,0,0,0,0,0,0,-0.2116365,3.80143,-0.804521340195,0.00001763978,0.1192439,0.00006805187,0.4568522,,0.000114799600851256,,,,,,,23.37885,0.001794696
285,	06/13/2024 00:32:59.194,3504.5815,440.0251,1,14,0,0,0,0,0,0,0,0,-0.2117424,3.800839,-0.8047987718736,0.00001763978,0.1198318,0.00006805187,0.4590865,,-0.0000229142297030194,,,,,,,23.41609,0.00649929
286,	06/13/2024 00:33:09.195,3514.5825,450.0261,1,14,0,0,0,0,0,0,0,0,-0.2113485,3.800565,-0.8032437119025,0.00001763978,0.1204195,0.00006805187,0.4613203,,-0.000132275497890078,,,,,,,23.43547,-0.01896143
287,	06/13/2024 00:33:19.196,3524.5834,460.027,1,14,0,0,0,0,0,0,0,0,-0.2113123,3.799682,-0.8029195426886,0.00001763978,0.1210073,0.00006805187,0.4635543,,-0.0000553960999241099,,,0,,,,23.3909401577828,0.0117620733925903
288,	06/13/2024 00:33:29.197,3534.5842,470.0278,1,14,0,0,0,0,0,0,0,0,-0.2114573,3.799247,-0.8033785126531,0.00001763978,0.1215951,0.00006805187,0.4657879,,-0.000029986029403517,,,,,,,23.4999416896004,0.0111073321039145
289,	06/13/2024 00:33:39.197,3544.5843,480.0279,1,14,0,0,0,0,0,0,0,0,-0.2114744,3.799973,-0.8035970101912,0.00001763978,0.1221826,0.00006805187,0.4680204,,-0.0000209029894904234,,,,,,,23.39965,-0.008161068
290,	06/13/2024 00:33:49.197,3554.5845,490.0281,1,14,0,0,0,0,0,0,0,0,-0.2115736,3.799594,-0.8038937811184,0.00001763978,0.1227704,0.00006805187,0.4702539,,0.000175524604856037,,,,,,,23.3612789176387,-0.0267843529935919
291,	06/13/2024 00:33:59.198,3564.5854,500.029,1,14,0,0,0,0,0,0,0,0,-0.2115421,3.799551,-0.8037649975971,0.00001763978,0.1233582,0.00006805187,0.4724872,,-0.0000658586504869163,,,,,,,23.4129805163614,0.0176008077842004
292,	06/13/2024 00:34:09.199,3574.5861,510.0297,1,14,0,0,0,0,0,0,0,0,-0.2115421,3.798972,-0.8036425147212,0.00001763978,0.123946,0.00006805187,0.4747202,,,,,,,,,23.3961431279533,0.0014551108306719
293,	06/13/2024 00:34:19.200,3584.5871,520.0307,1,14,0,0,0,0,0,0,0,0,-0.2116241,3.799043,-0.8039690557363,0.00001763978,0.1245337,0.00006805187,0.4769529,,-0.0000821111098048277,,,,,,,23.4058150277701,0.00223814658004493
294,	06/13/2024 00:34:29.201,3594.5881,530.0317,1,14,0,0,0,0,0,0,0,0,-0.2116966,3.798808,-0.8041947376528,0.00001763978,0.1251212,0.00006805187,0.4791848,,0.0000217329707083991,,,,,,,23.4050941539863,0.00727529257443145
295,	06/13/2024 00:34:39.202,3604.589,540.0326,1,14,0,0,0,0,0,0,0,0,-0.2117481,3.798488,-0.8043226168728,0.00001763978,0.1257091,0.00006805187,0.481418,,-0.000041683299059514,,0,,,,,23.4014644985324,-0.0033723243332357
296,	06/13/2024 00:34:49.202,3614.5891,550.0327,1,14,0,0,0,0,0,0,0,0,-0.2114792,3.798151,-0.8032299349592,0.00001763978,0.1262969,0.00006805187,0.4836506,,-0.0000772463536122814,,,,,,,23.4531607226168,0.0188396140001555
297,	06/13/2024 00:34:59.203,3624.5899,560.0335,1,14,0,0,0,0,0,0,0,0,-0.2118979,3.798488,-0.8048916303752,0.00001763978,0.1268847,0.00006805187,0.4858831,,0.00220317393541336,,,,,,,23.4542560467796,0.0100923459221871
298,	06/13/2024 00:35:09.204,3634.5908,570.0344,1,14,0,0,0,0,0,0,0,0,-0.2115917,3.797421,-0.8035027650057,0.00001763978,0.1274721,0.00006805187,0.4881139,,,,,,,,,23.5127195234838,0.00381833627853
299,	06/13/2024 00:35:19.204,3644.591,580.0346,1,14,0,0,0,0,0,0,0,0,-0.2116566,3.797588,-0.8037845642808,0.00001763978,0.1280599,0.00006805187,0.4903459,,-0.000038286998460535,,,,,,,23.4940340003347,-0.0001352630086654
300,	06/13/2024 00:35:29.205,3654.5925,590.0361,1,14,0,0,0,0,0,0,0,0,-0.2115726,3.797515,-0.803450122089,0.00001763978,0.1286476,0.00006805187,0.4925778,,-0.0000704508274793625,,,0,,,,23.50146,-0.01089394
301,	06/13/2024 00:35:39.206,3664.5928,600.0364,1,14,0,0,0,0,0,0,0,0,-0.211483,3.797398,-0.803085121234,0.00001763978,0.1292354,0.00006805187,0.4948098,,0.0000134339197757072,,,,,,,23.5538782600128,-0.0100898823079138
302,	06/13/2024 00:35:49.207,3674.5939,610.0375,1,14,0,0,0,0,0,0,0,0,-0.2115269,3.796852,-0.8031363333188,0.00001763978,0.1298232,0.00006805187,0.4970416,,-0.0000638522396911867,,-0.0291054490953684,,,,,23.55203,0.01320302
303,	06/13/2024 00:35:59.207,3684.5943,620.0379,1,14,0,0,0,0,0,0,0,0,-0.2116728,3.796353,-0.8035846692984,0.00001763978,0.1304107,0.00006805187,0.4992721,,-0.000017425019905204,,,,,,,23.54487,-0.001010895
304,	06/13/2024 00:36:09.207,3694.5947,630.0383,1,14,0,0,0,0,0,0,0,0,-0.2114744,3.796834,-0.8029331920496,0.00001763978,0.1309985,0.00006805187,0.5015038,,,,,,,,,23.5950045340751,0.0118510629062564
305,	06/13/2024 00:36:19.209,3704.5958,640.0394,1,14,0,0,0,0,0,0,0,0,-0.2116947,3.796287,-0.8036538375789,0.00001763978,0.1315864,0.00006805187,0.5037355,,-0.0000351280905306339,,,,,,,23.55876,-0.01646042
306,	06/13/2024 00:36:29.209,3714.5958,650.0394,1,14,0,0,0,0,0,0,0,0,-0.2115583,3.797023,-0.8032917309409,0.00001763978,0.1321741,0.00006805187,0.5059664,,-0.0000370602901966777,,0.442314714193344,,,,,23.5695895065731,0.0100985493746007
307,	06/13/2024 00:36:39.209,3724.5958,660.0394,1,14,0,0,0,0,0,0,0,0,-0.2114849,3.796682,-0.8029409131018,0.00001763978,0.132762,0.00006805187,0.508198,,-0.0000593078111705836,,,,,,,23.5867155269852,-0.0033746802509327
308,	06/13/2024 00:36:49.209,3734.5967,670.0403,1,14,0,0,0,0,0,0,0,0,-0.2114706,3.795664,-0.8026713434784,0.00001763978,0.1333498,0.00006805187,0.510429,,-0.0000529489807377104,,,,,,,23.5749341235866,0.0096123112020541
309,	06/13/2024 00:36:59.210,3744.5971,680.0407,1,14,0,0,0,0,0,0,0,0,-0.2115231,3.795328,-0.8027995440768,0.00001763978,0.1339373,0.00006805187,0.5126587,,-0.000156380105181597,,,,,,,23.57635305889,-0.0113246731424637
310,	06/13/2024 00:37:09.211,3754.5983,690.0419,1,14,0,0,0,0,0,0,0,0,-0.2116785,3.794055,-0.8031198713175,0.00001763978,0.134525,0.00006805187,0.5148894,,0.000152198801515624,,,,,,,23.55134,-0.006271601
311,	06/13/2024 00:37:19.211,3764.5987,700.0423,1,14,0,0,0,0,0,0,0,0,-0.2115889,3.795205,-0.8030232512245,0.00001763978,0.1351128,0.00006805187,0.51712,,-0.0000171084993780823,,,,,,,23.5502109640487,-0.0214152013914034
312,	06/13/2024 00:37:29.212,3774.5997,710.0433,1,14,0,0,0,0,0,0,0,0,-0.2115679,3.794161,-0.8027226750319,0.00001763978,0.1357007,0.00006805187,0.5193511,,-0.0000395540009776596,,,0,,,,23.5549754619932,0.0094309345077241
313,	06/13/2024 00:37:39.213,3784.6006,720.0442,1,14,0,0,0,0,0,0,0,0,-0.2116375,3.794828,-0.80312791085,0.00001763978,0.1362884,0.00006805187,0.5215809,,-0.0000552316487301141,,,,,,,23.55021,0.003907681
314,	06/13/2024 00:37:49.214,3794.6014,730.045,1,14,0,0,0,0,0,0,0,0,-0.2117777,3.794283,-0.8035445268891,0.00001763978,0.1368763,0.00006805187,0.5238115,,-0.0000417273004131857,,,,,,,23.4716842873916,-0.0115434770544293
315,	06/13/2024 00:37:59.215,3804.6025,740.0461,1,14,0,0,0,0,0,0,0,0,-0.2117634,3.794356,-0.8035057273704,0.00001763978,0.1374639,0.00006805187,0.5260409,,,,,,,,,23.53771,0.004249811
316,	06/13/2024 00:38:09.216,3814.6034,750.047,1,14,0,0,0,0,0,0,0,0,-0.2115183,3.793965,-0.8024930270595,0.00001763978,0.1380516,0.00006805187,0.5282706,,-0.0000566205089853611,,,,,,,23.47168,-0.01638234
317,	06/13/2024 00:38:19.217,3824.6041,760.0477,1,14,0,0,0,0,0,0,0,0,-0.2117434,3.792972,-0.8031367873848,0.00001763978,0.1386395,0.00006805187,0.5305007,,0.0000259580101555912,,,,,,,23.51255,0.008727312
318,	06/13/2024 00:38:29.217,3834.6043,770.0479,1,14,0,0,0,0,0,0,0,0,-0.2118101,3.793472,-0.8034956836672,0.00001763978,0.1392272,0.00006805187,0.5327302,,-0.0000548061398149002,,,,,,,23.42296,-0.01456678
319,	06/13/2024 00:38:39.218,3844.6053,780.0489,1,14,0,0,0,0,0,0,0,0,-0.2114792,3.793202,-0.8021833243984,0.00001763978,0.1398151,0.00006805187,0.5349603,,-0.0000396728792111389,,0,,,,,23.46706,0.005488992
