Data Point,Date Time,Test Time (s),Step Time (s),Cycle Index,Step Index,TC_Counter1,TC_Counter2,TC_Counter3,TC_Counter4,TC_Counter5,TC_Counter6,TC_Counter7,TC_Counter8,Current (A),Voltage (V),Power (W),Charge Capacity (Ah),Discharge Capacity (Ah),Charge Energy (Wh),Discharge Energy (Wh),ACR (Ohm),dV/dt (V/s),Internal Resistance (Ohm),dQ/dV (Ah/V),dV/dQ (V/Ah),MetaCode_MV_UD1,MetaCode_MV_UD2,MetaCode_MV_UD3,Aux_Temperature_1 (C),Aux_dT/dt_1 (C/s)
227,	06/23/2024 18:15:45.335,2524.233,120.0031,1,8,0,0,0,0,0,0,0,0,-0.1249809,3.806749,-0.4757709160941,0.000005891086,0.1274572,0.00002285353,0.487063,,-0.000740994815714657,,,,,,,24.0719222520241,-0.00412645099120605
228,	06/23/2024 18:15:55.336,2534.234,130.0041,1,8,0,0,0,0,0,0,0,0,-0.1330624,3.805518,-0.5063713583232,0.000005891086,0.1278159,0.00002285353,0.4884282,,-0.0000115382299554767,,,,,,,24.0794009414327,-0.00927741145411048
229,	06/23/2024 18:16:05.336,2544.2342,140.0043,1,8,0,0,0,0,0,0,0,0,-0.1417294,3.804945,-0.539272571883,0.000005891086,0.1281972,0.00002285353,0.4898792,,-0.00024245040549431,,,,,,,24.0750694707951,-0.009404419583108
230,	06/23/2024 18:16:15.337,2554.235,150.0051,1,8,0,0,0,0,0,0,0,0,-0.150939,3.803188,-0.574049393532,0.000005891086,0.1286034,0.00002285353,0.4914246,,0.00000383271481041447,,,,,,,24.13087,0.002453327
231,	06/23/2024 18:16:25.337,2564.235,160.0051,1,8,0,0,0,0,0,0,0,0,-0.1608219,3.802777,-0.6115698224163,0.000005891086,0.1290362,0.00002285353,0.4930705,,0.0000131961996885366,,0.38491028547287,,,,,24.1323,-0.002672076
232,	06/23/2024 18:16:35.337,2574.2351,170.0052,1,8,0,0,0,0,0,0,0,0,-0.1716547,3.801745,-0.6525873974515,0.000005891086,0.1294972,0.00002285353,0.4948235,,-0.000107900101284031,,,,,,,24.0878758104484,-0.0145475868964082
233,	06/23/2024 18:16:45.337,2584.2353,180.0054,1,8,0,0,0,0,0,0,0,0,-0.1829109,3.800504,-0.6951536070936,0.000005891086,0.1299885,0.00002285353,0.4966909,,-0.000158231196110137,,,,,,,24.09254,-0.008393526
234,	06/23/2024 18:16:55.337,2594.2353,190.0054,1,8,0,0,0,0,0,0,0,0,-0.1943817,3.799217,-0.7384982591289,0.000005891086,0.1305118,0.00002285353,0.4986793,,-0.00161086302250624,,,,,,,24.1254421758611,0.000436217702318839
235,	06/23/2024 18:17:05.337,2604.2355,200.0056,1,8,0,0,0,0,0,0,0,0,-0.2069283,3.797694,-0.7858503633402,0.000005891086,0.1310691,0.00002285353,0.5007961,,-0.0000661439698887989,,0.373039811849594,2.62969303131104,,,,24.1580158790785,-0.0161067977282708
236,	06/23/2024 18:17:15.337,2614.2355,210.0056,1,8,0,0,0,0,0,0,0,0,-0.2203989,3.796562,-0.8367580885818,0.000005891086,0.1316623,0.00002285353,0.5030484,,-0.000179249196662568,,,,,,,24.1418801968,-0.0100756294667405
237,	06/23/2024 18:17:25.339,2624.2366,220.0067,1,8,0,0,0,0,0,0,0,0,-0.2343006,3.794497,-0.8890529237982,0.000005891086,0.132293,0.00002285353,0.5054421,,-0.000163895500008948,,,,,,,24.14684,-0.003585815
238,	06/23/2024 18:17:35.339,2634.2366,230.0067,1,8,0,0,0,0,0,0,0,0,-0.2491179,3.793301,-0.9449791791879,0.000005891086,0.1329635,0.00002285353,0.5079858,,-0.0000186499091796577,,,,,,,24.17445,0.004470944
239,	06/23/2024 18:17:45.339,2644.2367,240.0068,1,8,0,0,0,0,0,0,0,0,-0.2641659,3.791321,-1.0015377241539,0.000005891086,0.1336753,0.00002285353,0.510685,,-0.00012598060129676,,0.420941412448883,,,,,24.17515,0.01363099
240,	06/23/2024 18:17:55.339,2654.2367,250.0068,1,8,0,0,0,0,0,0,0,0,-0.280345,3.789104,-1.06225636088,0.000005891086,0.1344302,0.00002285353,0.5135465,,,,,,,,,24.1179262161587,0.0100762007471723
241,	06/23/2024 18:18:05.339,2664.2369,260.007,1,8,0,0,0,0,0,0,0,0,-0.2967024,3.787595,-1.123788526728,0.000005891086,0.13523,0.00002285353,0.5165765,,-0.000157660499098711,,,,,,,24.1697935640111,0.0325439113721963
242,	06/23/2024 18:18:15.339,2674.2371,270.0072,1,8,0,0,0,0,0,0,0,0,-0.314559,3.785668,-1.190815940412,0.000005891086,0.1360772,0.00002285353,0.5197842,,-0.000290188298095018,,0.502991318702698,2.16063809394836,,,,24.148271775849,0.000324571460041598
243,	06/23/2024 18:18:25.339,2684.2371,280.0072,1,8,0,0,0,0,0,0,0,0,-0.3318129,3.782863,-1.2552027423327,0.000005891086,0.136973,0.00002285353,0.5231748,,-0.000404627207899466,,,,,,,24.1500663577687,-0.0045954689145085
244,	06/23/2024 18:18:35.340,2694.2381,290.0082,1,8,0,0,0,0,0,0,0,0,-0.3505774,3.781467,-1.3256968690458,0.000005891086,0.1379196,0.00002285353,0.526755,,-0.0000892883035703562,,0.353688210248947,,,,,24.13184,0.006260872
245,	06/23/2024 18:18:45.340,2704.2383,300.0084,1,8,0,0,0,0,0,0,0,0,-0.3224659,3.782969,-1.2198785032571,0.000005891086,0.1388523,0.00002285353,0.5302829,,0.000156747904838994,,,,,,,24.09467,0.005945563
246,	06/23/2024 18:18:55.340,2714.2383,310.0084,1,8,0,0,0,0,0,0,0,0,-0.3263283,3.782899,-1.2344669997417,0.000005891086,0.1397531,0.00002285353,0.5336908,,-0.0000254076094279299,,,,,,,24.1039160757521,0.0032341751393913
247,	06/23/2024 18:19:05.341,2724.2392,320.0093,1,8,0,0,0,0,0,0,0,0,-0.2846041,3.786452,-1.0776397636532,0.000005891086,0.1405839,0.00002285353,0.5368353,,0.000276710896287113,,-0.485321611166,,,,,24.1437106922128,0.00560519708608356
248,	06/23/2024 18:19:15.341,2734.2393,330.0094,1,8,0,0,0,0,0,0,0,0,-0.2756577,3.786834,-1.0438699507218,0.000005891086,0.1413621,0.00002285353,0.5397821,,0.00019258439715486,,,,,,,24.12508,-0.004252791
249,	06/23/2024 18:19:25.342,2744.2402,340.0103,1,8,0,0,0,0,0,0,0,0,-0.2678719,3.787292,-1.0145091038948,0.000005891086,0.1421165,0.00002285353,0.5426388,,-0.0000226009797188453,,,,,,,24.13223,-0.007714629
250,	06/23/2024 18:19:35.343,2754.2412,350.0113,1,8,0,0,0,0,0,0,0,0,-0.2591705,3.788301,-0.9818158643205,0.000005891086,0.1428503,0.00002285353,0.5454182,,0.00000774387717683567,,,,,,,24.09537,0.001007318
251,	06/23/2024 18:19:45.343,2764.2413,360.0114,1,8,0,0,0,0,0,0,0,0,-0.2513399,3.788822,-0.9522821425978,0.000005891086,0.1435597,0.00002285353,0.5481052,,-0.0000412112203775905,,,,,,,24.09716,0.007486343
252,	06/23/2024 18:19:55.344,2774.2421,370.0122,1,8,0,0,0,0,0,0,0,0,-0.2720079,3.7863,-1.02990351177,0.000005891086,0.1442651,0.00002285353,0.5507771,,-0.000218532004510053,,,,,,,24.1046485152087,0.0370153812316521
253,	06/23/2024 18:20:05.344,2784.2422,380.0123,1,8,0,0,0,0,0,0,0,0,-0.2764235,3.783871,-1.0459508653685,0.000005891086,0.1450274,0.00002285353,0.5536634,,,,,,,,,24.090004113744,-0.0107420675503932
254,	06/23/2024 18:20:15.344,2794.2425,390.0126,1,8,0,0,0,0,0,0,0,0,-0.2801037,3.784715,-1.0601126749455,0.000005891086,0.1457993,0.00002285353,0.5565853,,-0.000073843402788043,,,0,,,,24.0441860965576,-0.00625972462166876
255,	06/23/2024 18:20:25.345,2804.2426,400.0127,1,8,0,0,0,0,0,0,0,0,-0.2828474,3.783998,-1.0702939959052,0.000005891086,0.1465806,0.00002285353,0.5595422,,-0.0000508921293658204,,,,,,,24.0985922141566,0.00246456481901421
256,	06/23/2024 18:20:30.790,2809.6881,405.4582,1,8,0,0,0,0,0,0,0,0,-0.3842907,3.773938,-1.4502892757766,0.000005891086,0.147039,0.00002285353,0.5612757,,-0.00027669541304931,,0.0177488997578621,0.935535907745361,,,,24.0842840914508,-0.0125298130644691
257,	06/23/2024 18:20:40.790,2819.6882,415.4583,1,8,0,0,0,0,0,0,0,0,-0.4547386,3.768443,-1.7136564939998,0.000005891086,0.1482297,0.00002285353,0.5657658,,-0.000562310393434018,,0.128945305943489,,,,,24.1172253175195,0.0095156610808803
258,	06/23/2024 18:20:49.416,2828.314,424.0841,1,8,0,0,0,0,0,0,0,0,-0.3361473,3.778816,-1.2702387955968,0.000005891086,0.1493196,0.00002285353,0.5698723,,0.00262450892478228,,-0.0208736900240183,-13.5367403030396,,,,24.04921,-0.01196802
259,	06/23/2024 18:20:59.416,2838.3141,434.0842,1,8,0,0,0,0,0,0,0,0,-0.3005943,3.781646,-1.1367412322178,0.000005891086,0.1501916,0.00002285353,0.5731681,,0.000159457194968127,,-0.132222205400467,,,,,24.0352975329221,-0.0129681725623561
260,	06/23/2024 18:21:09.416,2848.3143,444.0844,1,8,0,0,0,0,0,0,0,0,-0.2784986,3.78295,-1.05354627887,0.000005891086,0.1509963,0.00002285353,0.5762115,,0.000143848301377147,,,,,,,24.0624882840281,0.013540718113743
261,	06/23/2024 18:21:19.417,2858.3151,454.0852,1,8,0,0,0,0,0,0,0,0,-0.2596178,3.784595,-0.982548227791,0.000005891086,0.1517439,0.00002285353,0.5790402,,0.00015730140148662,,,-4.44315481185913,,,,24.108638301977,0.0148695574472722
262,	06/23/2024 18:21:29.417,2868.3152,464.0853,1,8,0,0,0,0,0,0,0,0,-0.2411432,3.785989,-0.9129655026248,0.000005891086,0.1524391,0.00002285353,0.5816713,,0.0000905622582649812,,-0.449402213096619,,,,,24.05463,0.002236366
263,	06/23/2024 18:21:39.417,2878.3153,474.0854,1,8,0,0,0,0,0,0,0,0,-0.2241364,3.786699,-0.8487370817436,0.000005891086,0.1530857,0.00002285353,0.58412,,0.0000945465435506776,,,,,,,24.056762673986,-0.00213141841976055
264,	06/23/2024 18:21:49.417,2888.3155,484.0856,1,8,0,0,0,0,0,0,0,0,-0.2375069,3.786135,-0.8992331868315,0.000005891086,0.1537304,0.00002285353,0.586561,,-0.0000849065036163665,,,,,,,24.06714,-0.01432002
265,	06/23/2024 18:21:59.418,2898.3156,494.0857,1,8,0,0,0,0,0,0,0,0,-0.2313871,3.78578,-0.875980655438,0.000005891086,0.1543818,0.00002285353,0.5890273,,,,,,,,,24.133,0.00559628
266,	06/23/2024 18:22:09.418,2908.3158,504.0859,1,8,0,0,0,0,0,0,0,0,-0.2977314,3.780357,-1.1255309821098,0.000005891086,0.1551505,0.00002285353,0.5919346,,-0.000805212010163814,,0.455776900053024,,,,,24.14621,0.01184404
267,	06/23/2024 18:22:19.418,2918.3157,514.0858,1,8,0,0,0,0,0,0,0,0,-0.3127766,3.778611,-1.1818611013026,0.000005891086,0.1559983,0.00002285353,0.5951387,,-0.0000925083077163436,,,,,,,24.05856220156,-0.0082770958065883
268,	06/23/2024 18:22:29.418,2928.3158,524.0859,1,8,0,0,0,0,0,0,0,0,-0.3268785,3.776808,-1.234557333828,0.000005891086,0.1568864,0.00002285353,0.5984935,,,,0.302983492612839,2.05094003677368,,,,24.000221835823,-0.0120853996936313
269,	06/23/2024 18:22:38.337,2937.2352,533.0053,1,8,0,0,0,0,0,0,0,0,-0.4501715,3.765813,-1.6952616869295,0.000005891086,0.1577178,0.00002285353,0.6016327,,-0.000278223509667441,,0.271466702222824,,,,,24.06821,-0.003816485
270,	06/23/2024 18:22:42.806,2941.7041,537.4742,1,8,0,0,0,0,0,0,0,0,-0.5411396,3.755772,-2.0323969577712,0.000005891086,0.158352,0.00002285353,0.6040174,,-0.00107198103796691,,0.0217258296906948,9.12710571289063,,,,24.05643,0.01040936
271,	06/23/2024 18:22:50.932,2949.8297,545.5998,1,8,0,0,0,0,0,0,0,0,-0.4401903,3.766405,-1.6579349468715,0.000005891086,0.1595973,0.00002285353,0.6086942,,0.00455854600295424,,-0.0291985608637333,-9.32112693786621,,,,24.0456811320398,0.0272999115316635
272,	06/23/2024 18:23:00.932,2959.8299,555.6,1,8,0,0,0,0,0,0,0,0,-0.3666782,3.77124,-1.382831494968,0.000005891086,0.1606616,0.00002285353,0.6127062,,0.000507639371789992,,-0.0535651296377182,,,,,24.0395889891322,0.0190115803821259
273,	06/23/2024 18:23:10.933,2969.8308,565.6009,1,8,0,0,0,0,0,0,0,0,-0.2930946,3.777561,-1.1071827302706,0.000005891086,0.1616652,0.00002285353,0.6164913,,0.00106668297667056,,-0.34886360168457,-5.14413785934448,,,,23.99559,-0.001446009
274,	06/23/2024 18:23:20.934,2979.8317,575.6018,1,8,0,0,0,0,0,0,0,0,-0.223279,3.783876,-0.844860049404,0.000005891086,0.1623666,0.00002285353,0.6191432,,0.000427902210503817,,-0.0365781784057617,,,,,23.96876,-0.001446009
275,	06/23/2024 18:23:30.934,2989.8325,585.6026,1,8,0,0,0,0,0,0,0,0,-0.1737499,3.788904,-0.6583216911096,0.000005891086,0.1629186,0.00002285353,0.6212333,,0.000461770105175674,,-0.134977504611015,-11.9292802810669,,,,23.9988629192097,0.0094061004795906
276,	06/23/2024 18:23:33.335,2992.2328,588.0029,1,8,0,0,0,0,0,0,0,0,-0.3679085,3.772025,-1.3877600597125,0.000005891086,0.1630424,0.00002285353,0.621702,,-0.000946322688832879,,0.101323001086712,,,,,23.99886,0.009406209
277,	06/23/2024 18:23:34.376,2993.2742,589.0443,1,8,0,0,0,0,0,0,0,0,-0.4774952,3.761931,-1.7963039952312,0.000005891086,0.1631604,0.00002285353,0.6221465,,-0.00411085598170757,,0.00813428591936827,23.6601390838623,,,,23.995632481552,-0.0010087025949596
278,	06/23/2024 18:23:39.630,2998.5279,594.298,1,8,0,0,0,0,0,0,0,0,-0.5654774,3.751704,-2.1215038234896,0.000005891086,0.1639362,0.00002285353,0.6250612,,-0.00105514202732593,,0.0578685291111469,85.5596771240234,,,,23.9612814765632,-0.0038080874886633
279,	06/23/2024 18:23:44.647,3003.5447,599.3148,1,8,0,0,0,0,0,0,0,0,-0.4752636,3.76193,-1.787908394748,0.000005891086,0.1647222,0.00002285353,0.6280105,,0.0484776608645916,,-0.0264572892338037,13.1663599014282,,,,23.9634074740717,0.00066450263415094
280,	06/23/2024 18:23:54.647,3013.5449,609.315,1,8,0,0,0,0,0,0,0,0,-0.3670282,3.769881,-1.3836526376442,0.000005891086,0.1658023,0.00002285353,0.6320803,,0.000514886283781379,,-0.09061498939991,-13.026439666748,,,,24.00925,0.01520813
281,	06/23/2024 18:24:04.648,3023.5458,619.3159,1,8,0,0,0,0,0,0,0,0,-0.365839,3.769632,-1.379078401248,0.000005891086,0.1668195,0.00002285353,0.6359143,,0.0000277770795946708,,,,,,,23.96058,0.001454949
282,	06/23/2024 18:24:14.649,3033.5466,629.3167,1,8,0,0,0,0,0,0,0,0,-0.3664389,3.769028,-1.3811184743892,0.000005891086,0.167836,0.00002285353,0.639746,,,,,,,,,23.9817273886407,-0.0107340785970746
283,	06/23/2024 18:24:24.649,3043.5475,639.3176,1,8,0,0,0,0,0,0,0,0,-0.3659239,3.76877,-1.379083016603,0.000005891086,0.1688525,0.00002285353,0.6435769,,-0.0000405003411287908,,,,,,,24.01145,-0.003473163
284,	06/23/2024 18:24:34.650,3053.5485,649.3186,1,8,0,0,0,0,0,0,0,0,-0.3202944,3.772561,-1.2083301619584,0.000005891086,0.1698645,0.00002285353,0.6473909,,-0.000052790481277043,,,-2.47330689430237,,,,23.9928056673817,0.00144297929350492
285,	06/23/2024 18:24:38.878,3057.7758,653.5459,1,8,0,0,0,0,0,0,0,0,-0.2190628,3.782562,-0.8286186228936,0.000005891086,0.1701548,0.00002285353,0.6484877,,0.00110636395402253,,-0.0296405795961618,,,,,24.0289908433131,0.00907164646976738
286,	06/23/2024 18:24:48.878,3067.7758,663.5459,1,8,0,0,0,0,0,0,0,0,-0.2615032,3.777707,-0.9878824691624,0.000005891086,0.1707264,0.00002285353,0.6506498,,-0.000301034306176007,,0.0181361194700003,-19.1140804290771,,,,24.0257606829283,-0.0155529897570604
287,	06/23/2024 18:24:58.878,3077.7759,673.546,1,8,0,0,0,0,0,0,0,0,-0.2485504,3.778997,-0.9392712159488,0.000005891086,0.171439,0.00002285353,0.6533423,,,,,,,,,23.9888843409246,-0.0153338931083859
288,	06/23/2024 18:25:08.878,3087.776,683.5461,1,8,0,0,0,0,0,0,0,0,-0.2333698,3.779965,-0.882129676057,0.000005891086,0.1721096,0.00002285353,0.6558765,,-0.0000360351295967121,,,,,,,24.0025,0.003691912
289,	06/23/2024 18:25:18.878,3097.7762,693.5463,1,8,0,0,0,0,0,0,0,0,-0.219614,3.780375,-0.83022327525,0.000005891086,0.1727393,0.00002285353,0.6582572,,-0.00325497193261981,,,,,,,23.9971390306594,-0.00526538474828195
290,	06/23/2024 18:25:28.878,3107.7762,703.5463,1,8,0,0,0,0,0,0,0,0,-0.2050991,3.782432,-0.7757733990112,0.000005891086,0.1733295,0.00002285353,0.660489,,0.000158475100761279,,,,,,,24.0028724097163,0.00134401864409766
291,	06/23/2024 18:25:38.878,3117.7764,713.5465,1,8,0,0,0,0,0,0,0,0,-0.1912403,3.782696,-0.7234039178488,0.000005891086,0.1738811,0.00002285353,0.6625757,,,,,,,,,23.9524083415256,-0.00726929634385453
292,	06/23/2024 18:25:48.879,3127.7773,723.5474,1,8,0,0,0,0,0,0,0,0,-0.2486486,3.778426,-0.9395003351036,0.000005891086,0.1745112,0.00002285353,0.6649577,,-0.000751112587749958,,,,,,,24.06236,0.007499456
293,	06/23/2024 18:25:58.880,3137.7776,733.5477,1,8,0,0,0,0,0,0,0,0,-0.256568,3.777334,-0.969143029712,0.000005891086,0.1752134,0.00002285353,0.6676102,,0.00740675302222371,,0.827850878238678,2.1077721118927,,,,24.02937,0.001790524
294,	06/23/2024 18:26:08.880,3147.7783,743.5484,1,8,0,0,0,0,0,0,0,0,-0.2444315,3.778173,-0.9235044936495,0.000005891086,0.1758979,0.00002285353,0.6701964,,0.000334590091370046,,,,,,,24.0365294694259,0.00849895921886634
295,	06/23/2024 18:26:18.881,3157.7793,753.5494,1,8,0,0,0,0,0,0,0,0,-0.245204,3.777776,-0.926325786304,0.000005891086,0.1765782,0.00002285353,0.6727662,,-0.00288290600292385,,,,,,,23.99898,-0.000217557
296,	06/23/2024 18:26:28.881,3167.7793,763.5494,1,8,0,0,0,0,0,0,0,0,-0.2455311,3.777489,-0.9274910294079,0.000005891086,0.1772598,0.00002285353,0.6753411,,0.00000968048880167771,,,,,,,24.0368762995038,0.00413532672567934
297,	06/23/2024 18:26:37.891,3176.789,772.5591,1,8,0,0,0,0,0,0,0,0,-0.3497343,3.767311,-1.3175578754673,0.000005891086,0.177897,0.00002285353,0.6777473,,-0.00911380164325237,,0.532545328140259,,,,,24.02397,0.005264878
298,	06/23/2024 18:26:47.892,3186.79,782.5601,1,8,0,0,0,0,0,0,0,0,-0.4125261,3.761874,-1.5518712099114,0.000005891086,0.1789702,0.00002285353,0.6817875,,-0.00078439008211717,,0.0391649790108204,3.79367399215698,,,,24.02073,0.009507537
299,	06/23/2024 18:26:57.675,3196.5733,792.3434,1,8,0,0,0,0,0,0,0,0,-0.298996,3.772585,-1.12798782466,0.000005891086,0.1800621,0.00002285353,0.6858951,,0.00334712699986994,,-0.0192226003855467,,,,,24.01751,0.003909469
300,	06/23/2024 18:27:07.676,3206.5743,802.3444,1,8,0,0,0,0,0,0,0,0,-0.2755461,3.772372,-1.0394623923492,0.000005891086,0.180854,0.00002285353,0.6888824,,0.000474478409159929,,,-4.22947597503662,,,,23.9785,-0.005699396
301,	06/23/2024 18:27:17.676,3216.5744,812.3445,1,8,0,0,0,0,0,0,0,0,-0.2590752,3.773438,-0.9776042045376,0.000005891086,0.1815957,0.00002285353,0.6916814,,0.0000904822300071828,,,,,,,23.98958,-0.005837083
302,	06/23/2024 18:27:27.677,3226.5752,822.3453,1,8,0,0,0,0,0,0,0,0,-0.2440481,3.774964,-0.9212727917684,0.000005891086,0.1822939,0.00002285353,0.694317,,0.000117748400953133,,-0.307567209005356,,,,,23.9681112528783,-0.00604510099310659
303,	06/23/2024 18:27:37.678,3236.5761,832.3462,1,8,0,0,0,0,0,0,0,0,-0.1989126,3.780065,-0.751902557319,0.000005891086,0.1829101,0.00002285353,0.696645,,0.000341596489306539,,,,,,,23.9510080140238,0.0070648074566096
304,	06/23/2024 18:27:47.679,3246.577,842.3471,1,8,0,0,0,0,0,0,0,0,-0.1754065,3.781429,-0.6632872258885,0.000005891086,0.1834288,0.00002285353,0.698606,,0.000125657999888062,,-0.287811994552612,,,,,23.92165,-0.01420021
305,	06/23/2024 18:27:57.679,3256.5772,852.3473,1,8,0,0,0,0,0,0,0,0,-0.2224493,3.777613,-0.8403273675209,0.000005891086,0.1840031,0.00002285353,0.7007759,,-0.000449799787020311,,0.112608402967453,,,,,23.916301780776,-0.0016720355651885
306,	06/23/2024 18:28:07.679,3266.5773,862.3474,1,8,0,0,0,0,0,0,0,0,-0.2226658,3.777009,-0.8410107305922,0.000005891086,0.1846216,0.00002285353,0.7031123,,0.0000551626908418257,,,,,,,23.84787,-0.004472733
307,	06/23/2024 18:28:17.679,3276.5773,872.3474,1,8,0,0,0,0,0,0,0,0,-0.2217665,3.776172,-0.837428447838,0.000005891086,0.1852392,0.00002285353,0.7054449,,,,,,,,,23.9216511023989,0.0264039528221921
308,	06/23/2024 18:28:27.461,3286.3591,882.1292,1,8,0,0,0,0,0,0,0,0,-0.333003,3.765997,-1.254088298991,0.000005891086,0.1858522,0.00002285353,0.7077603,,-0.00129733898211271,,0.417776703834534,,,,,23.8973581890132,0.0123102913705247
309,	06/23/2024 18:28:35.951,3294.8488,890.6189,1,8,0,0,0,0,0,0,0,0,-0.4447327,3.755935,-1.6703871135745,0.000005891086,0.186818,0.00002285353,0.7113913,,-0.000527908676303923,,0.0333305895328522,1.86031699180603,,,,23.8392817662637,-0.0062755541251993
310,	06/23/2024 18:28:45.336,3304.2344,900.0045,1,8,0,0,0,0,0,0,0,0,-0.01968861,3.790398,-0.07462766796678,0.000005891086,0.1880544,0.00002285353,0.7160323,,0.0170670095831156,,0.133857101202011,8.77505111694336,,,,23.8665215450757,-0.00245455998585638
311,	06/23/2024 18:28:46.334,3305.232,901.0021,1,8,0,0,0,0,0,0,0,0,0.0002708435,3.794289,0.0010276585127715,0.000005946202,0.1880545,0.00002306265,0.7160326,,0.0534029193222523,0.0854661166667938,-0.00776649918407202,-36.3085899353027,,,,23.83356,-0.01030207
312,	06/23/2024 18:29:46.373,3365.2711,60.0007,1,9,0,0,0,0,0,0,0,0,0,3.797764,0,0.000005946594,0.1880545,0.00002306413,0.7160326,,0.0000224035993596772,,,,,,,23.81065,0.008054972
313,	06/23/2024 18:29:46.375,3365.2726,60.0022,1,9,0,0,0,0,0,0,0,0,0,3.797764,0,0.000005946594,0.1880545,0.00002306413,0.7160326,,0.0000224035993596772,0.0854661166667938,0,0,,,,23.8106537998705,0.00805422074453355
314,	06/23/2024 18:29:56.412,3375.3096,10.0002,1,10,0,0,0,0,0,0,0,0,0.09997338,3.806953,0.38059395891114,0.0002835307,0.1880545,0.001079729,0.7160326,,0.00408868305385113,,0.000309888593619689,,,,,23.83608,0.00302732
315,	06/23/2024 18:30:06.412,3385.3097,20.0003,1,10,0,0,0,0,0,0,0,0,0.09997505,3.807482,0.3806532033241,0.0005611971,0.1880545,0.002136857,0.7160326,,0.0000990079934126697,,,,,,,23.84031,0.01565874
316,	06/23/2024 18:30:16.413,3395.3107,30.0013,1,10,0,0,0,0,0,0,0,0,0.09997058,3.807622,0.38065017976076,0.0008389339,0.1880545,0.00319436,0.7160326,,0.0000455970803159289,,,17.7820091247559,,,,23.8091777099734,0.0143295659408632
317,	06/23/2024 18:30:26.413,3405.3115,40.0021,1,10,0,0,0,0,0,0,0,0,0.09997225,3.808165,0.38071082342125,0.001116617,0.1880545,0.004251745,0.7160326,,0.0000246144700213335,,,,,,,23.8195647154961,-0.0059197308404569
318,	06/23/2024 18:30:36.415,3415.3126,50.0032,1,10,0,0,0,0,0,0,0,0,0.0999738,3.808208,0.3807210249504,0.001394192,0.1880545,0.005308793,0.7160326,,0.00000114593001399044,,,,,,,23.83638,0.01221478
319,	06/23/2024 18:30:46.415,3425.3126,60.0032,1,10,0,0,0,0,0,0,0,0,0.09997213,3.808622,0.38075605370486,0.001671893,0.1880545,0.006366397,0.7160326,,0.000043976710003335,,,,,,,23.77874,-0.004817247
320,	06/23/2024 18:30:56.415,3435.3127,70.0033,1,10,0,0,0,0,0,0,0,0,0.09997076,3.808806,0.38076923051256,0.001949591,0.1880545,0.007424042,0.7160326,,,,,,,,,23.7794399191483,0.00447502380795747
321,	06/23/2024 18:31:06.415,3445.3128,80.0034,1,10,0,0,0,0,0,0,0,0,0.09997582,3.809038,0.38081169746116,0.002227304,0.1880545,0.008481807,0.7160326,,0.0000178595091711031,,,,,,,23.7865981339851,-0.00044698561478928
322,	06/23/2024 18:31:16.415,3455.3129,90.0035,1,10,0,0,0,0,0,0,0,0,0.09997368,3.809055,0.3808052456724,0.002504886,0.1880545,0.00953913,0.7160326,,0.0000157258491526591,,,,,,,23.7865982055844,-0.0141106669678043
323,	06/23/2024 18:31:26.415,3465.313,100.0036,1,10,0,0,0,0,0,0,0,0,0.09997243,3.809452,0.38084017340836,0.002782606,0.1880545,0.01059703,0.7160326,,0.00000300287706522795,,,,,,,23.8263202509909,0.0206955766951442
324,	06/23/2024 18:31:36.416,3475.3139,110.0045,1,10,0,0,0,0,0,0,0,0,0.09997165,3.809467,0.38083870161055,0.003060287,0.1880545,0.01165484,0.7160326,,0.0000452414715255145,,,,,,,23.8392065667013,0.007834563112558
325,	06/23/2024 18:31:46.416,3485.314,120.0046,1,10,0,0,0,0,0,0,0,0,0.09997457,3.80962,0.3808651213634,0.003338014,0.1880545,0.01271287,0.7160326,,0.00000280538893093762,,,,,,,23.82632,0.001227856
326,	06/23/2024 18:31:56.416,3495.3142,130.0048,1,10,0,0,0,0,0,0,0,0,0.09997153,3.809836,0.38087513396908,0.003615567,0.1880545,0.0137703,0.7160326,,,,0,,,,,23.775106942174,0.00425395323725246
327,	06/23/2024 18:32:06.416,3505.3144,140.005,1,10,0,0,0,0,0,0,0,0,0.09997231,3.810158,0.38091029672498,0.003893292,0.1880545,0.01482844,0.7160326,,0.0000030424139367824,,,,,,,23.760093839125,0.00337184357624987
328,	06/23/2024 18:32:16.416,3515.3144,150.005,1,10,0,0,0,0,0,0,0,0,0.09997338,3.810293,0.38092787000034,0.004171005,0.1880545,0.01588657,0.7160326,,-0.0000165161000040825,,,0,,,,23.7321532182134,-0.0163481647670245
329,	06/23/2024 18:32:26.417,3525.3154,160.006,1,10,0,0,0,0,0,0,0,0,0.09997499,3.810321,0.38093680387179,0.004448702,0.1880545,0.01694469,0.7160326,,0.0000172263207787182,,,,,,,23.7042143754004,-0.003132952271579
330,	06/23/2024 18:32:36.417,3535.3154,170.006,1,10,0,0,0,0,0,0,0,0,0.0999707,3.810703,0.3809586464021,0.004726239,0.1880545,0.01800225,0.7160326,,0.0000429914107371587,,,,,,,23.803046191804,0.0264099266231073
331,	06/23/2024 18:32:46.417,3545.3155,180.0061,1,10,0,0,0,0,0,0,0,0,0.09997767,3.810525,0.38096741097675,0.005003942,0.1880545,0.01906049,0.7160326,,0.0000209400805033511,,,,,,,23.6848671333668,-0.0243932888856875
